# Weather station Adelaide (airport), Australia, WMO_ID=94672,selection from 01.01.2018 till 30.06.2019, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=94672&lang=en
#
"Local time in Adelaide (airport)";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"25.03.2019 06:30";"16.2";"758.0";"758.8";"1.8";"61";"Wind blowing from the west";"10";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.6";"";"";"";"";"";"";
"25.03.2019 05:30";"16.0";"757.5";"758.2";"1.5";"63";"Wind blowing from the west";"9";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.0";"";"";"";"";"";"";
"25.03.2019 04:30";"16.5";"757.0";"757.8";"1.1";"57";"Wind blowing from the west";"8";"";"";"100%.";"Rain shower(s), moderate or heavy. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"";"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.";"100%.";"300-600";"";"";"4.0";"7.8";"";"";"";"";"";"";
"25.03.2019 03:30";"17.1";"756.2";"757.0";"0.4";"58";"Wind blowing from the west";"11";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.8";"";"";"";"";"";"";
"25.03.2019 02:30";"17.3";"756.0";"756.7";"0.2";"62";"Wind blowing from the west";"12";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.9";"";"";"";"";"";"";
"25.03.2019 01:30";"17.3";"755.9";"756.7";"0.3";"61";"Wind blowing from the west";"12";"";"";"70 – 80%.";"State of sky on the whole unchanged. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"";"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.";"70 – 80%.";"600-1000";"";"";"20.0";"9.7";"1.0";"6";"";"";"";"";
"25.03.2019 00:30";"17.9";"755.8";"756.5";"0.3";"57";"Wind blowing from the west";"11";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.3";"";"";"";"";"";"";
"24.03.2019 23:30";"18.4";"755.8";"756.5";"0.7";"52";"Wind blowing from the west";"13";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.3";"";"";"";"";"";"";
"24.03.2019 22:30";"18.5";"755.6";"756.4";"0.7";"61";"Wind blowing from the west";"12";"";"";"90  or more, but not 100%";"Precipitation within sight, reaching the ground or the surface of the sea, but distant, i.e. estimated to be more than 5 km from the station. ";"Shower(s).";"Shower(s).";"";"26.0";"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.";"90  or more, but not 100%";"300-600";"";"";"18.0";"10.9";"";"";"";"";"";"";
"24.03.2019 21:30";"18.1";"755.5";"756.3";"1.1";"88";"Wind blowing from the west";"11";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.1";"";"";"";"";"";"";
"24.03.2019 20:30";"21.3";"755.1";"755.8";"1.0";"59";"Wind blowing from the west-northwest";"10";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.9";"";"";"";"";"";"";
"24.03.2019 19:30";"21.7";"754.9";"755.7";"1.2";"59";"Wind blowing from the west-northwest";"11";"";"";"90  or more, but not 100%";"State of sky on the whole unchanged. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.";"90  or more, but not 100%";"600-1000";"";"";"25.0";"13.4";"No precipitation";"6";"";"";"";"";
"24.03.2019 18:30";"22.4";"754.4";"755.2";"0.2";"62";"Wind blowing from the west";"9";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.8";"";"";"";"";"";"";
"24.03.2019 17:30";"23.1";"754.1";"754.9";"0.3";"52";"Wind blowing from the west-northwest";"9";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.6";"";"";"";"";"";"";
"24.03.2019 16:30";"22.6";"753.7";"754.5";"-0.1";"57";"Wind blowing from the west-northwest";"7";"";"";"90  or more, but not 100%";"State of sky on the whole unchanged. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"90  or more, but not 100%";"2000-2500";"";"";"25.0";"13.5";"";"";"";"";"";"";
"24.03.2019 15:30";"21.9";"754.2";"754.9";"-0.5";"69";"Wind blowing from the west";"9";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.9";"";"";"";"";"";"";
"24.03.2019 14:30";"23.5";"753.8";"754.6";"-1.7";"64";"Wind blowing from the west-northwest";"10";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.3";"";"";"";"";"";"";
"24.03.2019 13:30";"25.2";"753.8";"754.6";"-1.9";"60";"Wind blowing from the north-west";"9";"";"";"70 – 80%.";"State of sky on the whole unchanged. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"1000-1500";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"40.0";"17.0";"No precipitation";"6";"";"";"";"";
"24.03.2019 12:30";"24.9";"754.7";"755.5";"-1.3";"51";"Wind blowing from the north-northwest";"8";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.9";"";"";"";"";"";"";
"24.03.2019 11:30";"24.7";"755.5";"756.3";"-0.8";"53";"Wind blowing from the north";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.6";"";"";"";"";"";"";
"24.03.2019 10:30";"24.9";"755.7";"756.4";"-0.9";"51";"Wind blowing from the north";"7";"";"";"50%.";"State of sky on the whole unchanged. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"19.7";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"50%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"40.0";"13.9";"";"";"";"";"";"";
"24.03.2019 09:30";"23.5";"756.0";"756.7";"-0.6";"62";"Wind blowing from the north";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.9";"";"";"";"";"";"";
"24.03.2019 08:30";"21.7";"756.3";"757.0";"-0.5";"73";"Wind blowing from the north-northeast";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.6";"";"";"";"";"";"";
"24.03.2019 07:30";"20.7";"756.6";"757.3";"-0.4";"77";"Wind blowing from the north-northeast";"3";"";"";"60%.";"State of sky on the whole unchanged. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"40%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"40.0";"16.6";"No precipitation";"24";"";"";"";"";
"24.03.2019 06:30";"19.8";"756.6";"757.3";"-0.4";"81";"Wind blowing from the north-northeast";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.5";"";"";"";"";"";"";
"24.03.2019 05:30";"20.2";"756.8";"757.6";"-0.5";"80";"Wind blowing from the north-northeast";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.7";"";"";"";"";"";"";
"24.03.2019 04:30";"20.4";"757.0";"757.7";"-0.7";"81";"Calm, no wind";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"17.1";"";"";"";"";"";"";
"24.03.2019 03:30";"20.4";"757.0";"757.7";"-1.1";"80";"Wind blowing from the south-southeast";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.8";"";"";"";"";"";"";
"24.03.2019 02:30";"20.4";"757.3";"758.1";"-1.2";"76";"Calm, no wind";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.1";"";"";"";"";"";"";
"24.03.2019 01:30";"20.4";"757.7";"758.5";"-1.1";"75";"Wind blowing from the south-southwest";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.7";"";"";"";"";"";"";
"24.03.2019 00:30";"20.4";"758.1";"758.8";"-0.8";"77";"Wind blowing from the east-southeast";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.2";"";"";"";"";"";"";
"23.03.2019 23:30";"20.2";"758.5";"759.2";"-0.3";"79";"Calm, no wind";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.4";"";"";"";"";"";"";
"23.03.2019 22:30";"20.3";"758.8";"759.6";"-0.1";"76";"Calm, no wind";"0";"";"";"90  or more, but not 100%";"State of sky on the whole unchanged. ";"Rain.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"23.7";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"50%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"Cirrostratus not progressively invading the sky and not entirely covering it.";"35.0";"16.0";"";"";"";"";"";"";
"23.03.2019 21:30";"20.1";"758.9";"759.7";"0.0";"78";"Wind blowing from the east";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.1";"";"";"";"";"";"";
"23.03.2019 20:30";"20.5";"758.8";"759.6";"0.5";"78";"Wind blowing from the east";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.5";"";"";"";"";"";"";
"23.03.2019 19:30";"21.0";"758.9";"759.7";"1.0";"72";"Wind blowing from the south-southeast";"2";"";"";"90  or more, but not 100%";"Rain, not freezing, intermittent, slight at time of observation. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"1000-1500";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"";"25.0";"15.8";"Trace of precipitation";"6";"";"";"";"";
"23.03.2019 18:30";"21.3";"758.9";"759.7";"1.3";"69";"Wind blowing from the south-southwest";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.4";"";"";"";"";"";"";
"23.03.2019 17:30";"21.4";"758.3";"759.1";"1.0";"69";"Wind blowing from the west-southwest";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.5";"";"";"";"";"";"";
"23.03.2019 16:30";"21.5";"757.9";"758.7";"0.3";"69";"Wind blowing from the south-west";"4";"";"";"90  or more, but not 100%";"State of sky on the whole unchanged. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"40%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"30.0";"15.6";"";"";"";"";"";"";
"23.03.2019 15:30";"22.4";"757.6";"758.3";"-0.5";"64";"Wind blowing from the west-southwest";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.2";"";"";"";"";"";"";
"23.03.2019 14:30";"22.8";"757.3";"758.1";"-0.9";"61";"Wind blowing from the south-west";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.9";"";"";"";"";"";"";
"23.03.2019 13:30";"23.1";"757.6";"758.4";"-0.6";"62";"Wind blowing from the west-southwest";"3";"";"";"60%.";"State of sky on the whole unchanged. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"";"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.";"40%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"30.0";"15.4";"No precipitation";"6";"";"";"";"";
"23.03.2019 12:30";"21.9";"758.1";"758.8";"-0.1";"67";"Wind blowing from the west-southwest";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.5";"";"";"";"";"";"";
"23.03.2019 11:30";"22.3";"758.2";"759.0";"0.5";"68";"Wind blowing from the west";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.0";"";"";"";"";"";"";
"23.03.2019 10:30";"22.2";"758.2";"759.0";"0.9";"69";"Wind blowing from the west";"4";"";"";"60%.";"State of sky on the whole unchanged. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"18.7";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"60%.";"300-600";"";"";"30.0";"16.3";"";"";"";"";"";"";
"23.03.2019 09:30";"21.2";"758.2";"758.9";"1.7";"72";"Wind blowing from the west-southwest";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.0";"";"";"";"";"";"";
"23.03.2019 08:30";"21.7";"757.7";"758.5";"1.4";"75";"Wind blowing from the west-southwest";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"17.1";"";"";"";"";"";"";
"23.03.2019 07:30";"21.2";"757.3";"758.1";"1.2";"80";"Wind blowing from the west";"3";"";"";"70 – 80%.";"State of sky on the whole unchanged. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"70 – 80%.";"300-600";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"30.0";"17.5";"No precipitation";"24";"";"";"";"";
"23.03.2019 06:30";"19.1";"756.5";"757.3";"0.8";"88";"Calm, no wind";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"17.0";"";"";"";"";"";"";
"23.03.2019 05:30";"20.2";"756.3";"757.0";"0.5";"86";"Wind blowing from the south-west";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"17.8";"";"";"";"";"";"";
"23.03.2019 04:30";"20.7";"756.1";"756.8";"0.1";"86";"Wind blowing from the south-southwest";"3";"";"";"60%.";"State of sky on the whole unchanged. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"60%.";"300-600";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"30.0";"18.3";"";"";"";"";"";"";
"23.03.2019 03:30";"20.8";"755.7";"756.4";"-0.1";"90";"Wind blowing from the south-west";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"19.1";"";"";"";"";"";"";
"23.03.2019 02:30";"21.3";"755.8";"756.6";"0.0";"90";"Wind blowing from the west-southwest";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"19.6";"";"";"";"";"";"";
"23.03.2019 01:30";"21.2";"756.0";"756.7";"0.1";"90";"Wind blowing from the west";"2";"";"";"90  or more, but not 100%";"State of sky on the whole unchanged. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"60%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"30.0";"19.5";"No precipitation";"6";"";"";"";"";
"23.03.2019 00:30";"21.5";"755.8";"756.6";"-1.0";"89";"Wind blowing from the north";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"19.6";"";"";"";"";"";"";
"22.03.2019 23:30";"21.3";"755.8";"756.5";"-0.7";"86";"Wind blowing from the north-west";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"18.8";"";"";"";"";"";"";
"22.03.2019 22:30";"21.5";"755.9";"756.7";"-0.3";"85";"Wind blowing from the north";"3";"";"";"90  or more, but not 100%";"State of sky on the whole unchanged. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"28.5";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"50%.";"2500 or more, or no clouds.";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"30.0";"18.8";"";"";"";"";"";"";
"22.03.2019 21:30";"22.6";"756.8";"757.6";"1.1";"82";"Wind blowing from the west-northwest";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"19.3";"";"";"";"";"";"";
"22.03.2019 20:30";"23.1";"756.5";"757.3";"1.0";"75";"Wind blowing from the north-west";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"18.5";"";"";"";"";"";"";
"22.03.2019 19:30";"23.3";"756.2";"757.0";"1.0";"74";"Wind blowing from the west-southwest";"2";"";"";"90  or more, but not 100%";"State of sky on the whole unchanged. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"90  or more, but not 100%";"2500 or more, or no clouds.";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"";"30.0";"18.4";"No precipitation";"6";"";"";"";"";
"22.03.2019 18:30";"23.6";"755.7";"756.4";"0.8";"75";"Wind blowing from the south-west";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"18.9";"";"";"";"";"";"";
"22.03.2019 17:30";"24.0";"755.5";"756.3";"0.1";"74";"Wind blowing from the south-southwest";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"19.0";"";"";"";"";"";"";
"22.03.2019 16:30";"24.3";"755.2";"756.0";"-0.5";"72";"Wind blowing from the south-west";"7";"";"";"60%.";"State of sky on the whole unchanged. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"40.0";"19.0";"";"";"";"";"";"";
"22.03.2019 15:30";"26.7";"754.9";"755.7";"-2.2";"60";"Wind blowing from the south-west";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"18.2";"";"";"";"";"";"";
"22.03.2019 14:30";"26.7";"755.4";"756.1";"-2.4";"55";"Wind blowing from the south-west";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.9";"";"";"";"";"";"";
"22.03.2019 13:30";"26.9";"755.7";"756.4";"-2.3";"53";"Wind blowing from the south-west";"6";"";"";"10%  or less, but not 0";"State of sky on the whole unchanged. ";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"40.0";"16.4";"No precipitation";"6";"";"";"";"";
"22.03.2019 12:30";"25.5";"757.1";"757.9";"-1.4";"56";"Wind blowing from the west-southwest";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.2";"";"";"";"";"";"";
"22.03.2019 11:30";"25.3";"757.8";"758.5";"-0.8";"50";"Wind blowing from the west";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.2";"";"";"";"";"";"";
"22.03.2019 10:30";"25.0";"758.0";"758.8";"-0.8";"54";"Wind blowing from the west";"4";"";"";"40%.";"State of sky on the whole unchanged. ";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"17.0";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"40.0";"15.0";"";"";"";"";"";"";
"22.03.2019 09:30";"24.3";"758.5";"759.3";"-0.3";"54";"Wind blowing from the north-west";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.3";"";"";"";"";"";"";
"22.03.2019 08:30";"23.1";"758.6";"759.4";"-0.4";"60";"Wind blowing from the west";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.8";"";"";"";"";"";"";
"22.03.2019 07:30";"21.8";"758.8";"759.5";"-0.2";"63";"Wind blowing from the south-southwest";"2";"";"";"40%.";"State of sky on the whole unchanged. ";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"40.0";"14.3";"No precipitation";"24";"";"";"";"";
"22.03.2019 06:30";"17.5";"758.8";"759.6";"-0.3";"84";"Wind blowing from the east-southeast";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.7";"";"";"";"";"";"";
"22.03.2019 05:30";"17.8";"759.0";"759.7";"-0.3";"82";"Wind blowing from the south";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.7";"";"";"";"";"";"";
"22.03.2019 04:30";"17.1";"759.0";"759.7";"-0.4";"86";"Wind blowing from the south";"2";"";"";"40%.";"State of sky on the whole unchanged. ";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"30.0";"14.7";"";"";"";"";"";"";
"22.03.2019 03:30";"17.6";"759.1";"759.8";"-0.4";"84";"Wind blowing from the south-east";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.8";"";"";"";"";"";"";
"22.03.2019 02:30";"17.1";"759.3";"760.0";"-0.7";"85";"Wind blowing from the south";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.5";"";"";"";"";"";"";
"22.03.2019 01:30";"17.4";"759.4";"760.2";"-0.7";"85";"Wind blowing from the south-southwest";"2";"";"";"10%  or less, but not 0";"State of sky on the whole unchanged. ";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"10%  or less, but not 0";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"30.0";"14.8";"No precipitation";"6";"";"";"";"";
"22.03.2019 00:30";"18.2";"759.5";"760.3";"-1.1";"81";"Wind blowing from the south-east";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.8";"";"";"";"";"";"";
"21.03.2019 23:30";"18.3";"760.0";"760.7";"-0.6";"79";"Wind blowing from the south-east";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.5";"";"";"";"";"";"";
"21.03.2019 22:30";"18.6";"760.1";"760.9";"-0.4";"77";"Wind blowing from the south-east";"4";"";"";"40%.";"State of sky on the whole unchanged. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"28.2";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"10%  or less, but not 0";"600-1000";"Altocumulus translucidus at a single level.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"30.0";"14.4";"";"";"";"";"";"";
"21.03.2019 21:30";"19.1";"760.6";"761.4";"0.6";"75";"Wind blowing from the south-east";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.6";"";"";"";"";"";"";
"21.03.2019 20:30";"19.5";"760.6";"761.4";"0.9";"71";"Wind blowing from the south-southeast";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.1";"";"";"";"";"";"";
"21.03.2019 19:30";"19.6";"760.5";"761.2";"1.0";"70";"Wind blowing from the south-southeast";"5";"";"";"70 – 80%.";"State of sky on the whole unchanged. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"10%  or less, but not 0";"600-1000";"Altocumulus translucidus at a single level.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"30.0";"13.9";"No precipitation";"6";"";"";"";"";
"21.03.2019 18:30";"20.7";"760.0";"760.7";"0.6";"64";"Wind blowing from the south-southeast";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.6";"";"";"";"";"";"";
"21.03.2019 17:30";"22.5";"759.7";"760.4";"0.0";"56";"Wind blowing from the south-southeast";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.3";"";"";"";"";"";"";
"21.03.2019 16:30";"23.0";"759.5";"760.3";"-0.2";"55";"Wind blowing from the south-east";"8";"";"";"90  or more, but not 100%";"State of sky on the whole unchanged. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"10%  or less, but not 0";"600-1000";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"30.0";"13.5";"";"";"";"";"";"";
